ID,duration,wav,spk_id,wrd
CF02_B1_UW24_M3,2.0715625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW24_M3.wav,CF02,AVENUES
CF02_B1_LQ_M7,1.9959375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_LQ_M7.wav,CF02,QUEBEC
CF02_B1_D5_M7,1.6275625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_D5_M7.wav,CF02,FIVE
CF02_B1_UW4_M8,2.4845625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW4_M8.wav,CF02,IRRESOLUTE
CF02_B1_UW4_M2,2.4845625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW4_M2.wav,CF02,IRRESOLUTE
CF02_B1_CW77_M2,1.84525,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW77_M2.wav,CF02,COULD
CF02_B1_UW76_M3,1.9258125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW76_M3.wav,CF02,HULK
CF02_B1_CW46_M4,1.8200625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW46_M4.wav,CF02,DO
CF02_B1_UW32_M4,2.2446875,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW32_M4.wav,CF02,CIRCULAR
CF02_B1_LP_M5,1.9269375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_LP_M5.wav,CF02,PAPA
CF02_B1_CW31_M3,1.8815625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW31_M3.wav,CF02,NOT
CF02_B1_UW76_M7,1.9258125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW76_M7.wav,CF02,HULK
CF02_B1_CW97_M8,1.8390625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW97_M8.wav,CF02,MAY
CF02_B1_CW68_M2,1.8845,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW68_M2.wav,CF02,HAS
CF02_B1_UW53_M7,2.0985625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW53_M7.wav,CF02,ADVICE
CF02_B1_UW100_M8,1.8109375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW100_M8.wav,CF02,VACUUM
CF02_B1_UW97_M6,1.7588125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW97_M6.wav,CF02,DUCK
CF02_B1_UW15_M8,2.3340625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW15_M8.wav,CF02,MERCHANDISE
CF02_B1_UW1_M7,2.808625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW1_M7.wav,CF02,NATURALIZATION
CF02_B1_UW1_M3,2.808625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW1_M3.wav,CF02,NATURALIZATION
CF02_B1_CW50_M2,1.7945625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW50_M2.wav,CF02,WILL
CF02_B1_UW37_M6,1.9608125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW37_M6.wav,CF02,EYEBROWS
CF02_B1_UW67_M8,2.3523125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW67_M8.wav,CF02,COPENHAGEN
CF02_B1_CW37_M6,1.8750625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW37_M6.wav,CF02,YOUR
CF02_B1_D9_M8,1.72925,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_D9_M8.wav,CF02,NINE
CF02_B1_UW65_M6,2.102875,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW65_M6.wav,CF02,CHOWDER
CF02_B1_UW25_M8,2.1529375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW25_M8.wav,CF02,BABYHOOD
CF02_B1_LI_M8,1.978375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_LI_M8.wav,CF02,INDIA
CF02_B1_UW47_M5,2.4059375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW47_M5.wav,CF02,OVERSHADOWED
CF02_B1_LU_M5,1.8721875,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_LU_M5.wav,CF02,UNIFORM
CF02_B1_CW5_M7,1.713875,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW5_M7.wav,CF02,TO
CF02_B1_CW81_M6,1.780625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW81_M6.wav,CF02,FIRST
CF02_B1_UW79_M5,2.284375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW79_M5.wav,CF02,JOSEPH
CF02_B1_UW73_M8,2.4019375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW73_M8.wav,CF02,GOULASH
CF02_B1_UW50_M6,2.5154375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW50_M6.wav,CF02,PROMULGATE
CF02_B1_CW32_M6,1.935125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW32_M6.wav,CF02,WHAT
CF02_B1_CW34_M4,1.9976875,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW34_M4.wav,CF02,WERE
CF02_B1_CW19_M4,1.891375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW19_M4.wav,CF02,THEY
CF02_B1_C2_M5,2.103875,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_C2_M5.wav,CF02,BACKSPACE
CF02_B1_UW11_M3,2.22825,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW11_M3.wav,CF02,GENTLEWOMAN
CF02_B1_CW86_M8,1.9576875,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW86_M8.wav,CF02,OIL
CF02_B1_UW80_M4,2.1034375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW80_M4.wav,CF02,MASSAGE
CF02_B1_UW69_M5,2.132125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW69_M5.wav,CF02,EMPLOYMENT
CF02_B1_CW84_M4,1.9236875,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW84_M4.wav,CF02,CALL
CF02_B1_CW71_M3,1.852375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW71_M3.wav,CF02,WRITE
CF02_B1_CW20_M7,1.769,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW20_M7.wav,CF02,I
CF02_B1_UW99_M4,1.9231875,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW99_M4.wav,CF02,YELLOW
CF02_B1_D1_M7,1.7804375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_D1_M7.wav,CF02,ONE
CF02_B1_UW78_M6,2.2349375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW78_M6.wav,CF02,INTERWOVEN
CF02_B1_C15_M4,2.0535,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_C15_M4.wav,CF02,COPY
CF02_B1_UW100_M6,1.8109375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW100_M6.wav,CF02,VACUUM
CF02_B1_CW12_M6,1.792,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW12_M6.wav,CF02,WAS
CF02_B1_CW19_M7,1.891375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW19_M7.wav,CF02,THEY
CF02_B1_UW80_M5,2.1034375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW80_M5.wav,CF02,MASSAGE
CF02_B1_UW63_M5,2.144125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW63_M5.wav,CF02,CHAUFFEUR
CF02_B1_LH_M2,2.03225,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_LH_M2.wav,CF02,HOTEL
CF02_B1_LL_M4,2.059375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_LL_M4.wav,CF02,LIMA
CF02_B1_CW89_M3,1.8830625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW89_M3.wav,CF02,FIND
CF02_B1_CW15_M2,1.8603125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW15_M2.wav,CF02,ARE
CF02_B1_UW71_M5,2.1425625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW71_M5.wav,CF02,GIGANTIC
CF02_B1_CW13_M2,1.69925,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW13_M2.wav,CF02,FOR
CF02_B1_CW18_M7,1.9605625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW18_M7.wav,CF02,HIS
CF02_B1_CW93_M2,1.8925625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW93_M2.wav,CF02,DID
CF02_B1_UW41_M5,2.1833125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW41_M5.wav,CF02,INALIENABLE
CF02_B1_UW44_M4,2.2488125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW44_M4.wav,CF02,JOURNALISM
CF02_B1_CW48_M3,2.0958125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW48_M3.wav,CF02,THEIR
CF02_B1_CW69_M7,1.9524375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW69_M7.wav,CF02,LOOK
CF02_B1_LB_M7,1.91825,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_LB_M7.wav,CF02,BRAVO
CF02_B1_CW72_M6,2.0054375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW72_M6.wav,CF02,GO
CF02_B1_CW61_M7,2.1559375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW61_M7.wav,CF02,HER
CF02_B1_CW24_M6,1.8780625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW24_M6.wav,CF02,HAVE
CF02_B1_UW2_M5,2.875375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW2_M5.wav,CF02,FAITHFULNESS
CF02_B1_UW34_M4,2.434375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW34_M4.wav,CF02,EPITHET
CF02_B1_C8_M5,1.9788125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_C8_M5.wav,CF02,CONTROL
CF02_B1_UW30_M2,2.4355,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_UW30_M2.wav,CF02,CHESHIRE
CF02_B1_CW16_M2,1.79725,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW16_M2.wav,CF02,AS
CF02_B1_CW60_M5,1.9240625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW60_M5.wav,CF02,SOME
CF02_B1_CW10_M6,1.6843125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B1_CW10_M6.wav,CF02,IT
