ID,duration,wav,spk_id,wrd
CF02_B3_UW59_M3,2.109125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_UW59_M3.wav,CF02,AWHILE
CF02_B3_LX_M3,1.7785,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_LX_M3.wav,CF02,X-RAY
CF02_B3_UW10_M6,2.0899375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_UW10_M6.wav,CF02,IROQUOIS
CF02_B3_C11_M3,1.7739375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_C11_M3.wav,CF02,PARAGRAPH
CF02_B3_UW68_M2,2.1231875,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_UW68_M2.wav,CF02,EPISODE
CF02_B3_C19_M4,1.374625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_C19_M4.wav,CF02,RIGHT
CF02_B3_CW37_M8,1.7604375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_CW37_M8.wav,CF02,YOUR
CF02_B3_UW36_M4,1.9775,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_UW36_M4.wav,CF02,THOU
CF02_B3_CW23_M5,1.6936875,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_CW23_M5.wav,CF02,THIS
CF02_B3_CW51_M5,1.66275,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_CW51_M5.wav,CF02,UP
CF02_B3_CW85_M3,1.9781875,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_CW85_M3.wav,CF02,WHO
CF02_B3_UW51_M5,2.503875,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_UW51_M5.wav,CF02,MULTIFLORA
CF02_B3_CW56_M4,1.9263125,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_CW56_M4.wav,CF02,THEN
CF02_B3_UW65_M3,1.9879375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_UW65_M3.wav,CF02,CONVENIENCE
CF02_B3_D4_M6,1.7749375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_D4_M6.wav,CF02,FOUR
CF02_B3_UW46_M3,2.151,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_UW46_M3.wav,CF02,SOUTHEASTERLY
CF02_B3_UW47_M5,2.685625,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_UW47_M5.wav,CF02,BERSERKER
CF02_B3_LQ_M2,1.7755,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_LQ_M2.wav,CF02,QUEBEC
CF02_B3_D4_M7,1.7749375,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_D4_M7.wav,CF02,FOUR
CF02_B3_LE_M7,2.1205,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_LE_M7.wav,CF02,ECHO
CF02_B3_D0_M8,1.54775,/home/zzho680/Speech_Data/UASpeech/audio/control/CF02/CF02_B3_D0_M8.wav,CF02,ZERO
